ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio,Maincategory,Subcategory,Pagetitle,Pagenumber
1969,10,228,gern,ru,alt,M,Saas-Grund VS,VS05,UCAX,228_gern_ru_alt_M_Saas-Grund_VS05_UCAX.flac,Lautung,Konsonanten,gern,228
1970,23,362,Vergleichstext,Lesesprache,alt,M,Düdingen FR,FR01,DUGA,362_Vergleichstext_Lesesprache_alt_M_Düdingen_FR01_DUGA.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1971,4,78,Sofa,Ggusch,alt,M,Liestal BL,BL04,ZFWF,078_Sofa_Ggusch_alt_M_Liestal_BL04_ZFWF.flac,Wortschatz,Haus und Garten,Sofa,78
1972,20,340,Grussformeln (mittags),Grüessech,jung,W,Thun BE,BE23,EVCN,340_Grussformeln_(mittags)_Grüessech_jung_W_Thun_BE23_EVCN.flac,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
1973,2,42,hinauf,e(m)brü(ü)f±,alt,M,Saas-Grund VS,VS05,AMHY,042_hinauf_e(m)brü(ü)f-_alt_M_Saas-Grund_VS05_AMHY.flac,Wortschatz,Häufige Wörter,hinauf,42
1974,4,78,Sofa,Ggusch,jung,W,St. Niklaus VS,VS08,EUGJ,078_Sofa_Ggusch_jung_W_St._Niklaus_VS08_EUGJ.flac,Wortschatz,Haus und Garten,Sofa,78
1975,9,168,Schnee,ea,alt,W,Grabs SG,SG05,TIDA,168_Schnee_ea_alt_W_Grabs_SG05_TIDA.flac,Lautung,Vokale,Schnee,168
1976,4,66,Pfütze,Lache,alt,M,Aesch BL,BL01,ZFDB,066_Pfütze_Lache_alt_M_Aesch_BL01_ZFDB.flac,Wortschatz,Haus und Garten,Pfütze,66
1977,9,148,Wespe,ä,alt,M,Langenthal BE,BE14,OYYZ,148_Wespe_ä_alt_M_Langenthal_BE14_OYYZ.flac,Lautung,Vokale,Wespe,148
1978,20,346,Grussformeln beim Wandern,Guet(e) Tag,jung,W,Vals GR,GR09,KFYD,346_Grussformeln_beim_Wandern_Guet(e)_Tag_jung_W_Vals_GR09_KFYD.flac,Sprache im Alltag,Grussformeln,Grussformeln beim Wandern,346
1979,13,262,haben (Plural),hìì(n) hììt hìì(n),jung,M,Düdingen FR,FR01,VSXG,262_haben_(Plural)_hìì(n)_hììt_hìì(n)_jung_M_Düdingen_FR01_VSXG.flac,Grammatik,Verb,haben (Plural),262
1980,5,98,Butter,Aache,jung,W,Bosco Gurin TI,TI01,FVIK,098_Butter_Aache_jung_W_Bosco_Gurin_TI01_FVIK.flac,Wortschatz,Essen und Trinken,Butter,98
1981,2,42,herauf,uche,alt,M,Ins BE,BE12,DSLN,042_herauf_uche_alt_M_Ins_BE12_DSLN.flac,Wortschatz,Häufige Wörter,herauf,42
1982,5,96,Brotanschnitt,Muger(li)±,alt,M,Altdorf UR,UR01,KEDM,096_Brotanschnitt_Muger(li)-_alt_M_Altdorf_UR01_KEDM.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
1983,4,60,Löwenzahn,Ramschfädre±,alt,W,Brig + Ried VS,VS03,ZVDJ,060_Löwenzahn_Ramschfädre-_alt_W_Brig___Ried_VS03_ZVDJ.flac,Wortschatz,Haus und Garten,Löwenzahn,60
1984,6,116,Schnupfen,Nöüscha Nǜǜscha,alt,W,Düdingen FR,FR01,LOHZ,116_Schnupfen_Nöüscha_Nǜǜscha_alt_W_Düdingen_FR01_LOHZ.flac,Wortschatz,Mensch,Schnupfen,116
1985,13,266,"tragen, getragen","traage, traage",alt,M,Saanen-Gstaad BE,BE20,FRBT,"266_tragen,_getragen_traage,_traage_alt_M_Saanen-Gstaad_BE20_FRBT.flac",Grammatik,Verb,"tragen, getragen",266
1986,2,34,jemand,näber(t),alt,M,Appenzell AI,AI01,VJUZ,034_jemand_näber(t)_alt_M_Appenzell_AI01_VJUZ.flac,Wortschatz,Häufige Wörter,jemand,34
1987,7,130,Ohrfeige,Tschaff(tschi),alt,M,Bosco Gurin TI,TI01,VGXK,130_Ohrfeige_Tschaff(tschi)_alt_M_Bosco_Gurin_TI01_VGXK.flac,Wortschatz,Gesellschaft,Ohrfeige,130
1988,7,140,Schlittschuh laufen,schliiffe,alt,W,Ermatingen TG,TG02,AHQM,140_Schlittschuh_laufen_schliiffe_alt_W_Ermatingen_TG02_AHQM.flac,Wortschatz,Gesellschaft,Schlittschuh laufen,140
1989,10,222,Salz,Salz,alt,W,Frauenfeld TG,TG04,JIYA,222_Salz_Salz_alt_W_Frauenfeld_TG04_JIYA.flac,Lautung,Konsonanten,Salz,222
1990,23,362,Vergleichstext,Lesesprache,alt,M,Ernen VS,VS02,OPGH,362_Vergleichstext_Lesesprache_alt_M_Ernen_VS02_OPGH.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1991,7,134,flüstern,blö(ö)sle,alt,W,Appenzell AI,AI01,SSZQ,134_flüstern_blö(ö)sle_alt_W_Appenzell_AI01_SSZQ.flac,Wortschatz,Gesellschaft,flüstern,134
1992,20,340,Grussformeln (mittags),Schöne Mittag,alt,M,Merenschwand AG,AG07,YUAF,340_Grussformeln_(mittags)_Schöne_Mittag_alt_M_Merenschwand_AG07_YUAF.flac,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
1993,13,266,"tragen, getragen","trääge, trääge",jung,W,Bosco Gurin TI,TI01,FVIK,"266_tragen,_getragen_trääge,_trääge_jung_W_Bosco_Gurin_TI01_FVIK.flac",Grammatik,Verb,"tragen, getragen",266
1994,9,200,tief,üü,alt,W,Fischingen TG,TG03,FPFX,200_tief_üü_alt_W_Fischingen_TG03_FPFX.flac,Lautung,Vokale,tief,200
1995,4,66,Pfütze,Glutta,jung,W,Zermatt VS,VS11,YPWC,066_Pfütze_Glutta_jung_W_Zermatt_VS11_YPWC.flac,Wortschatz,Haus und Garten,Pfütze,66
1996,23,362,Vergleichstext,Lesesprache,jung,W,Biel BE,BE04,MSCO,362_Vergleichstext_Lesesprache_jung_W_Biel_BE04_MSCO.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1997,14,288,Spitznamen,der Lüku,alt,W,Bern BE,BE03,GOAU,288_Spitznamen_der_Lüku_alt_W_Bern_BE03_GOAU.flac,Grammatik,Substantiv,Spitznamen,288
1998,17,306,"drei Männer, Frauen, Kinder",zwei Formen in anderer Verteilung,jung,W,Hospental UR,UR02,KRKJ,"306_drei_Männer,_Frauen,_Kinder_zwei_Formen_in_anderer_Verteilung_jung_W_Hospental_UR02_KRKJ.flac",Grammatik,Genus,"drei Männer, Frauen, Kinder",306
1999,13,262,haben (Plural),hei(n) heit hei(n),jung,W,Niederbipp BE,BE19,FMFX,262_haben_(Plural)_hei(n)_heit_hei(n)_jung_W_Niederbipp_BE19_FMFX.flac,Grammatik,Verb,haben (Plural),262
2000,2,42,herauf,wuha±,alt,M,Düdingen FR,FR01,DUGA,042_herauf_wuha-_alt_M_Düdingen_FR01_DUGA.flac,Wortschatz,Häufige Wörter,herauf,42
2001,2,42,herauf,e(m)brü(ü)f±,alt,W,Brig + Ried VS,VS03,ZVDJ,042_herauf_e(m)brü(ü)f-_alt_W_Brig___Ried_VS03_ZVDJ.flac,Wortschatz,Häufige Wörter,herauf,42
2002,5,98,Butter,Ooche,jung,M,Jaun FR,FR04,DGSC,098_Butter_Ooche_jung_M_Jaun_FR04_DGSC.flac,Wortschatz,Essen und Trinken,Butter,98
2003,5,98,Butter,Britschi,alt,W,Obersaxen GR,GR05,AKVO,098_Butter_Britschi_alt_W_Obersaxen_GR05_AKVO.flac,Wortschatz,Essen und Trinken,Butter,98
2004,5,98,Butter,Schma(a)lz,alt,W,Schiers GR,GR06,XEUG,098_Butter_Schma(a)lz_alt_W_Schiers_GR06_XEUG.flac,Wortschatz,Essen und Trinken,Butter,98
2005,23,362,Vergleichstext,Lesesprache,jung,W,Simplon-Dorf VS,VS07,CLBF,362_Vergleichstext_Lesesprache_jung_W_Simplon-Dorf_VS07_CLBF.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2006,23,362,Vergleichstext,Lesesprache,alt,W,Teufen AR,AR02,UGBP,362_Vergleichstext_Lesesprache_alt_W_Teufen_AR02_UGBP.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2007,20,344,Grussformeln (abends),Hallo,jung,W,Vättis SG,SG11,ENWC,344_Grussformeln_(abends)_Hallo_jung_W_Vättis_SG11_ENWC.flac,Sprache im Alltag,Grussformeln,Grussformeln (abends),344
2008,4,66,Pfütze,Pfütze,alt,W,Bülach ZH,ZH02,NUHA,066_Pfütze_Pfütze_alt_W_Bülach_ZH02_NUHA.flac,Wortschatz,Haus und Garten,Pfütze,66
2009,23,362,Vergleichstext,Lesesprache,alt,W,Murten FR,FR05,HZBG,362_Vergleichstext_Lesesprache_alt_W_Murten_FR05_HZBG.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2010,3,48,Kater,Röiel±,alt,W,Maur ZH,ZH04,PZKU,048_Kater_Röiel-_alt_W_Maur_ZH04_PZKU.flac,Wortschatz,Tier,Kater,48
2011,4,64,Giesskanne,Sprützchanne,alt,W,Willisau LU,LU06,CWHJ,064_Giesskanne_Sprützchanne_alt_W_Willisau_LU06_CWHJ.flac,Wortschatz,Haus und Garten,Giesskanne,64
2012,13,270,bekommen,i(ch) bechum(e),jung,W,Aesch BL,BL01,FEMF,270_bekommen_i(ch)_bechum(e)_jung_W_Aesch_BL01_FEMF.flac,Grammatik,Verb,bekommen,270
2013,20,346,Grussformeln beim Wandern,Salü,jung,M,Lauterbrunnen BE,BE16,XQYH,346_Grussformeln_beim_Wandern_Salü_jung_M_Lauterbrunnen_BE16_XQYH.flac,Sprache im Alltag,Grussformeln,Grussformeln beim Wandern,346
2014,3,44,Hahn,Güggel,jung,M,Bülach ZH,ZH02,BLTF,044_Hahn_Güggel_jung_M_Bülach_ZH02_BLTF.flac,Wortschatz,Tier,Hahn,44
2015,2,30,nichts,nuid,jung,M,Engelberg OW,OW01,VRKE,030_nichts_nuid_jung_M_Engelberg_OW01_VRKE.flac,Wortschatz,Häufige Wörter,nichts,30
2016,6,116,Schnupfen,Schnu(u)ppe(r),alt,W,Aesch BL,BL01,BDUF,116_Schnupfen_Schnu(u)ppe(r)_alt_W_Aesch_BL01_BDUF.flac,Wortschatz,Mensch,Schnupfen,116
2017,5,96,Brotanschnitt,Mürggu Mürggel,alt,M,Interlaken Unterseen BE,BE24,MCQO,096_Brotanschnitt_Mürggu_Mürggel_alt_M_Interlaken_Unterseen_BE24_MCQO.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2018,6,112,Dutt,Huppi,jung,W,Sursee LU,LU04,ISEJ,112_Dutt_Huppi_jung_W_Sursee_LU04_ISEJ.flac,Wortschatz,Mensch,Dutt,112
2019,14,286,Bernerin,Bärnerin,alt,W,Zofingen AG,AG11,ZCOU,286_Bernerin_Bärnerin_alt_W_Zofingen_AG11_ZCOU.flac,Grammatik,Substantiv,Bernerin,286
2020,9,196,Bruder,ie,jung,M,Bosco Gurin TI,TI01,SSQE,196_Bruder_ie_jung_M_Bosco_Gurin_TI01_SSQE.flac,Lautung,Vokale,Bruder,196
2021,23,362,Vergleichstext,Lesesprache,alt,M,Muotathal SZ,SZ03,AOLG,362_Vergleichstext_Lesesprache_alt_M_Muotathal_SZ03_AOLG.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2022,13,256,ich komme,chume,alt,W,Sumiswald BE,BE22,BBCP,256_ich_komme_chume_alt_W_Sumiswald_BE22_BBCP.flac,Grammatik,Verb,ich komme,256
2023,5,88,Zwiebel,Böle,alt,W,Maur ZH,ZH04,PZKU,088_Zwiebel_Böle_alt_W_Maur_ZH04_PZKU.flac,Wortschatz,Essen und Trinken,Zwiebel,88
2024,5,84,Heidelbeere,Höipe(e)ri,jung,M,Muotathal SZ,SZ03,NOMA,084_Heidelbeere_Höipe(e)ri_jung_M_Muotathal_SZ03_NOMA.flac,Wortschatz,Essen und Trinken,Heidelbeere,84
2025,7,130,Ohrfeige,Chlapf,alt,W,Münchenbuchsee BE,BE18,FAHE,130_Ohrfeige_Chlapf_alt_W_Münchenbuchsee_BE18_FAHE.flac,Wortschatz,Gesellschaft,Ohrfeige,130
2026,23,362,Vergleichstext,Lesesprache,alt,W,Salgesch VS,VS06,CZJB,362_Vergleichstext_Lesesprache_alt_W_Salgesch_VS06_CZJB.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2027,5,82,Überrest eines Apfels,Chääre,jung,W,Salgesch VS,VS06,HFCS,082_Überrest_eines_Apfels_Chääre_jung_W_Salgesch_VS06_HFCS.flac,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
2028,10,238,Zins,ea,jung,M,Oberriet SG,SG07,RXJS,238_Zins_ea_jung_M_Oberriet_SG07_RXJS.flac,Lautung,Konsonanten,Zins,238
2029,4,76,Schublade,Züücher,alt,W,Rheinwald Hinterrhein GR,GR10,CXYK,076_Schublade_Züücher_alt_W_Rheinwald_Hinterrhein_GR10_CXYK.flac,Wortschatz,Haus und Garten,Schublade,76
2030,20,340,Grussformeln (mittags),Güet(e) Tag,alt,M,Saas-Grund VS,VS05,AMHY,340_Grussformeln_(mittags)_Güet(e)_Tag_alt_M_Saas-Grund_VS05_AMHY.flac,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
2031,9,186,Geiss,ei,alt,W,Huttwil BE,BE11,HWOL,186_Geiss_ei_alt_W_Huttwil_BE11_HWOL.flac,Lautung,Vokale,Geiss,186
2032,14,288,Spitznamen,der Luki,alt,W,Rafz ZH,ZH05,IJQQ,288_Spitznamen_der_Luki_alt_W_Rafz_ZH05_IJQQ.flac,Grammatik,Substantiv,Spitznamen,288
2033,5,96,Brotanschnitt,Fux,alt,W,Blatten VS,VS01,IDFP,096_Brotanschnitt_Fux_alt_W_Blatten_VS01_IDFP.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2034,7,132,kneifen,chlemme,alt,M,Langnau BE,BE15,QVYB,132_kneifen_chlemme_alt_M_Langnau_BE15_QVYB.flac,Wortschatz,Gesellschaft,kneifen,132
2035,6,120,Baby,Busch(el)i,jung,M,Laufen BL,BL03,JGLJ,120_Baby_Busch(el)i_jung_M_Laufen_BL03_JGLJ.flac,Wortschatz,Mensch,Baby,120
2036,7,138,Taschentuch,Nastuech,jung,W,Würenlingen AG,AG10,CRWO,138_Taschentuch_Nastuech_jung_W_Würenlingen_AG10_CRWO.flac,Wortschatz,Gesellschaft,Taschentuch,138
2037,3,54,Biene,Bii(j)i,alt,M,Brig + Ried VS,VS03,TYEY,054_Biene_Bii(j)i_alt_M_Brig___Ried_VS03_TYEY.flac,Wortschatz,Tier,Biene,54
2038,5,104,Schoggistängeli,Schoggirigel±,alt,W,Salgesch VS,VS06,CZJB,104_Schoggistängeli_Schoggirigel-_alt_W_Salgesch_VS06_CZJB.flac,Wortschatz,Essen und Trinken,Schoggistängeli,104
2039,18,334,Es kommt regnen,es chunt gi rägne,alt,W,Diepoldsau SG,SG01,FNGR,334_Es_kommt_regnen_es_chunt_gi_rägne_alt_W_Diepoldsau_SG01_FNGR.flac,Grammatik,Satzbau,Es kommt regnen,334
2040,23,362,Vergleichstext,Lesesprache,jung,W,Obersaxen GR,GR05,MCEZ,362_Vergleichstext_Lesesprache_jung_W_Obersaxen_GR05_MCEZ.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2041,6,110,Quetschfleck,Bleu(w)i±,alt,W,Zweisimmen BE,BE25,JEAL,110_Quetschfleck_Bleu(w)i-_alt_W_Zweisimmen_BE25_JEAL.flac,Wortschatz,Mensch,Quetschfleck,110
2042,18,330,gewesen bin,(won i es Chind) gsii bi(n),jung,M,Winterthur ZH,ZH06,GMWW,330_gewesen_bin_(won_i_es_Chind)_gsii_bi(n)_jung_M_Winterthur_ZH06_GMWW.flac,Grammatik,Satzbau,gewesen bin,330
2043,13,256,ich komme,chuma,alt,W,Churwalden GR,GR02,IKIA,256_ich_komme_chuma_alt_W_Churwalden_GR02_IKIA.flac,Grammatik,Verb,ich komme,256
2044,6,110,Quetschfleck,Blöiu,jung,W,Düdingen FR,FR01,BFKG,110_Quetschfleck_Blöiu_jung_W_Düdingen_FR01_BFKG.flac,Wortschatz,Mensch,Quetschfleck,110
2045,4,60,Löwenzahn,Wei(e)fäck(t)e,jung,M,Zofingen AG,AG11,VITE,060_Löwenzahn_Wei(e)fäck(t)e_jung_M_Zofingen_AG11_VITE.flac,Wortschatz,Haus und Garten,Löwenzahn,60
2046,7,122,Puppe,Poppe±,alt,M,Vals GR,GR09,MHUD,122_Puppe_Poppe-_alt_M_Vals_GR09_MHUD.flac,Wortschatz,Gesellschaft,Puppe,122
2047,3,50,Pferd,Ross,alt,M,Sumiswald BE,BE22,FXKN,050_Pferd_Ross_alt_M_Sumiswald_BE22_FXKN.flac,Wortschatz,Tier,Pferd,50
2048,23,362,Vergleichstext,Lesesprache,alt,W,Liestal BL,BL04,QOOD,362_Vergleichstext_Lesesprache_alt_W_Liestal_BL04_QOOD.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2049,7,138,Taschentuch,Fazeneetli,jung,W,Vals GR,GR09,KFYD,138_Taschentuch_Fazeneetli_jung_W_Vals_GR09_KFYD.flac,Wortschatz,Gesellschaft,Taschentuch,138
2050,7,134,flüstern,chüschele±,jung,M,Aarberg BE,BE01,TUEM,134_flüstern_chüschele-_jung_M_Aarberg_BE01_TUEM.flac,Wortschatz,Gesellschaft,flüstern,134
2051,5,96,Brotanschnitt,Mutsch(li),alt,M,Luzern LU,LU02,EFKS,096_Brotanschnitt_Mutsch(li)_alt_M_Luzern_LU02_EFKS.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2052,17,318,Pult,der,jung,M,Mels SG,SG06,ASHR,318_Pult_der_jung_M_Mels_SG06_ASHR.flac,Grammatik,Genus,Pult,318
2053,23,362,Vergleichstext,Lesesprache,jung,W,Appenzell AI,AI01,TRDS,362_Vergleichstext_Lesesprache_jung_W_Appenzell_AI01_TRDS.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2054,2,38,in-zu,z,jung,M,Bern BE,BE22,XYEK,038_in-zu_z_jung_M_Bern_BE22_XYEK.flac,Wortschatz,Häufige Wörter,in-zu,38
2055,20,340,Grussformeln (mittags),Guet(e) Tag,jung,M,Escholzmatt LU,LU01,UXEI,340_Grussformeln_(mittags)_Guet(e)_Tag_jung_M_Escholzmatt_LU01_UXEI.flac,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
2056,10,234,Hund,ng,alt,W,Konolfingen BE,BE13,CMSY,234_Hund_ng_alt_W_Konolfingen_BE13_CMSY.flac,Lautung,Konsonanten,Hund,234
2057,23,362,Vergleichstext,Lesesprache,alt,W,Zweisimmen BE,BE25,JEAL,362_Vergleichstext_Lesesprache_alt_W_Zweisimmen_BE25_JEAL.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2058,9,174,Maus,üi,alt,M,Bosco Gurin TI,TI01,YDSB,174_Maus_üi_alt_M_Bosco_Gurin_TI01_YDSB.flac,Lautung,Vokale,Maus,174
2059,7,136,plaudern,rede,jung,M,Burgdorf BE,BE07,GZMD,136_plaudern_rede_jung_M_Burgdorf_BE07_GZMD.flac,Wortschatz,Gesellschaft,plaudern,136
2060,9,164,Abend (Endung),-bunt,jung,W,Zermatt VS,VS11,YPWC,164_Abend_(Endung)_-bunt_jung_W_Zermatt_VS11_YPWC.flac,Lautung,Vokale,Abend (Endung),164
2061,7,136,plaudern,schnädere,alt,W,Merenschwand AG,AG07,WSZF,136_plaudern_schnädere_alt_W_Merenschwand_AG07_WSZF.flac,Wortschatz,Gesellschaft,plaudern,136
2062,6,108,Sommersprossen,Merzefläcke,alt,M,Muotathal SZ,SZ03,AOLG,108_Sommersprossen_Merzefläcke_alt_M_Muotathal_SZ03_AOLG.flac,Wortschatz,Mensch,Sommersprossen,108
2063,11,244,Kiosk,KIosk,alt,W,Burgdorf BE,BE07,MIDF,244_Kiosk_KIosk_alt_W_Burgdorf_BE07_MIDF.flac,Lautung,Prosodie,Kiosk,244
2064,9,166,Käse,ei,alt,M,Mels SG,SG06,EJOM,166_Käse_ei_alt_M_Mels_SG06_EJOM.flac,Lautung,Vokale,Käse,166
2065,13,262,haben (Plural),hen hen hen,alt,W,Mels SG,SG06,PCJF,262_haben_(Plural)_hen_hen_hen_alt_W_Mels_SG06_PCJF.flac,Grammatik,Verb,haben (Plural),262
2066,6,114,Schluckauf,Hötschger,alt,W,Linthal-Auen GL,GL09,PLSP,114_Schluckauf_Hötschger_alt_W_Linthal-Auen_GL09_PLSP.flac,Wortschatz,Mensch,Schluckauf,114
2067,5,96,Brotanschnitt,Gruschta Gruschtji±,jung,M,Brig + Ried VS,VS03,TFRP,096_Brotanschnitt_Gruschta_Gruschtji-_jung_M_Brig___Ried_VS03_TFRP.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2068,9,182,neu,öi±,jung,W,Zürich ZH,ZH07,YZVT,182_neu_öi-_jung_W_Zürich_ZH07_YZVT.flac,Lautung,Vokale,neu,182
2069,23,362,Vergleichstext,Lesesprache,alt,W,Reckingen VS,VS04,KDYB,362_Vergleichstext_Lesesprache_alt_W_Reckingen_VS04_KDYB.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2070,7,136,plaudern,plöiderle,alt,M,Konolfingen BE,BE13,XOIQ,136_plaudern_plöiderle_alt_M_Konolfingen_BE13_XOIQ.flac,Wortschatz,Gesellschaft,plaudern,136
2071,23,362,Vergleichstext,Lesesprache,jung,M,Chur + Masans GR,GR01,HDNF,362_Vergleichstext_Lesesprache_jung_M_Chur___Masans_GR01_HDNF.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2072,23,362,Vergleichstext,Lesesprache,alt,M,Hospental UR,UR02,RLFX,362_Vergleichstext_Lesesprache_alt_M_Hospental_UR02_RLFX.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2073,23,362,Vergleichstext,Lesesprache,jung,W,Amriswil TG,TG01,CBVP,362_Vergleichstext_Lesesprache_jung_W_Amriswil_TG01_CBVP.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2074,9,190,Frauen,äu,jung,M,Bülach ZH,ZH02,BLTF,190_Frauen_äu_jung_M_Bülach_ZH02_BLTF.flac,Lautung,Vokale,Frauen,190
2075,14,278,Bett Plural,Betti,jung,M,Blatten VS,VS01,STGG,278_Bett_Plural_Betti_jung_M_Blatten_VS01_STGG.flac,Grammatik,Substantiv,Bett Plural,278
2076,9,154,Schlitten,i,jung,M,Wilchingen SH,SH02,YGIV,154_Schlitten_i_jung_M_Wilchingen_SH02_YGIV.flac,Lautung,Vokale,Schlitten,154
2077,9,188,Augen,öi öü,alt,M,Visp VS,VS10,QEOR,188_Augen_öi_öü_alt_M_Visp_VS10_QEOR.flac,Lautung,Vokale,Augen,188
2078,5,96,Brotanschnitt,Bödel(i),alt,W,Linthal-Auen GL,GL01,PRTT,096_Brotanschnitt_Bödel(i)_alt_W_Linthal-Auen_GL01_PRTT.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2079,7,132,kneifen,zwäärgu,jung,W,Bosco Gurin TI,TI01,FVIK,132_kneifen_zwäärgu_jung_W_Bosco_Gurin_TI01_FVIK.flac,Wortschatz,Gesellschaft,kneifen,132
2080,23,362,Vergleichstext,Lesesprache,jung,W,Wollerau + Freienbach SZ,SZ05,UFDY,362_Vergleichstext_Lesesprache_jung_W_Wollerau___Freienbach_SZ05_UFDY.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
2081,5,82,Überrest eines Apfels,Üürbsi,jung,W,Gelterkinden BL,BL02,JVJL,082_Überrest_eines_Apfels_Üürbsi_jung_W_Gelterkinden_BL02_JVJL.flac,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
2082,3,48,Kater,Rölli,alt,M,Diepoldsau SG,SG01,UICW,048_Kater_Rölli_alt_M_Diepoldsau_SG01_UICW.flac,Wortschatz,Tier,Kater,48
2083,9,194,vier,ìä,alt,W,Unterschächen UR,UR03,ZPGU,194_vier_ìä_alt_W_Unterschächen_UR03_ZPGU.flac,Lautung,Vokale,vier,194
2084,3,58,Schmetterling,Tschäppel,alt,W,Schmitten GR,GR07,YLOG,058_Schmetterling_Tschäppel_alt_W_Schmitten_GR07_YLOG.flac,Wortschatz,Tier,Schmetterling,58
2085,7,136,plaudern,brichte,jung,W,Saanen-Gstaad BE,BE20,SLLT,136_plaudern_brichte_jung_W_Saanen-Gstaad_BE20_SLLT.flac,Wortschatz,Gesellschaft,plaudern,136
2086,9,154,Schlitten,i,alt,W,Wilchingen SH,SH02,GRPJ,154_Schlitten_i_alt_W_Wilchingen_SH02_GRPJ.flac,Lautung,Vokale,Schlitten,154
2087,4,72,schaukeln,ri(i)te,jung,W,Laufen BL,BL03,EUEH,072_schaukeln_ri(i)te_jung_W_Laufen_BL03_EUEH.flac,Wortschatz,Haus und Garten,schaukeln,72
2088,7,136,plaudern,underhalte,jung,M,Bosco Gurin TI,TI01,SSQE,136_plaudern_underhalte_jung_M_Bosco_Gurin_TI01_SSQE.flac,Wortschatz,Gesellschaft,plaudern,136
2089,2,32,etwas,ötschis,jung,M,Grabs SG,SG05,UOAT,032_etwas_ötschis_jung_M_Grabs_SG05_UOAT.flac,Wortschatz,Häufige Wörter,etwas,32
2090,5,96,Brotanschnitt,Rand,alt,W,Aesch BL,BL01,OBMP,096_Brotanschnitt_Rand_alt_W_Aesch_BL01_OBMP.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
2091,7,136,plaudern,zelle,alt,M,Brig + Ried VS,VS03,TYEY,136_plaudern_zelle_alt_M_Brig___Ried_VS03_TYEY.flac,Wortschatz,Gesellschaft,plaudern,136
2092,14,286,Bernerin,Bärnera,alt,M,Grindelwald BE,BE10,ZQTC,286_Bernerin_Bärnera_alt_M_Grindelwald_BE10_ZQTC.flac,Grammatik,Substantiv,Bernerin,286
2093,4,70,Zaun,Zün,jung,M,Bosco Gurin TI,TI01,SSQE,070_Zaun_Zün_jung_M_Bosco_Gurin_TI01_SSQE.flac,Wortschatz,Haus und Garten,Zaun,70
2094,9,180,bauen,üü,jung,W,Salgesch VS,VS06,IPCB,180_bauen_üü_jung_W_Salgesch_VS06_IPCB.flac,Lautung,Vokale,bauen,180
2095,3,54,Biene,Biin(d)li,alt,W,Ebnat-Kappel SG,SG02,LIPR,054_Biene_Biin(d)li_alt_W_Ebnat-Kappel_SG02_LIPR.flac,Wortschatz,Tier,Biene,54
2096,9,158,Küche,ò,jung,W,Appenzell AI,AI01,TRDS,158_Küche_ò_jung_W_Appenzell_AI01_TRDS.flac,Lautung,Vokale,Küche,158
2097,17,306,"drei Männer, Frauen, Kinder",drii drii drüü,jung,M,Muotathal SZ,SZ03,FJJI,"306_drei_Männer,_Frauen,_Kinder_drii_drii_drüü_jung_M_Muotathal_SZ03_FJJI.flac",Grammatik,Genus,"drei Männer, Frauen, Kinder",306
2098,4,72,schaukeln,seil(i)plampe,alt,W,Lungern OW,OW02,BCUE,072_schaukeln_seil(i)plampe_alt_W_Lungern_OW02_BCUE.flac,Wortschatz,Haus und Garten,schaukeln,72
2099,3,52,Eidechse,Häärdleisch(t)ji,jung,M,Turtmann VS,VS09,DMSW,052_Eidechse_Häärdleisch(t)ji_jung_M_Turtmann_VS09_DMSW.flac,Wortschatz,Tier,Eidechse,52
